NUMERO DE MUESTRAS EN EL ARGUMENTO 3 ............. :   37
NUMERO DE MUESTRAS EN EL ARGUMENTO 4 ............. :   72
NUMERO DE FRECUENCIAS MEDIDAS .................... :    1
EL FICHERO SE ESTRUCTURA EN CORTES DEL ARGUMENTO . : 3 == THETA          
CADA CORTE SE BARRE EN EL ARGUMENTO .............. : 4 == PHI            


===========================================================================
=========== BLOQUE CORRESPONDIENTE A LA FRECUENCIA  32.245     ============
===========================================================================

                                         E_PH                            E_PH                   
                                 ------------------------------- -------------------------------
 THETA           PHI                P. REAL       P. IMAGINARIA     P. REAL       P. IMAGINARIA 
 --------------- --------------- --------------- --------------- --------------- ---------------
  155.000000      240.000000     0.858510192E-02 0.592920370E-02 0.810284633E-02-0.349014904E-02
  155.000000      245.000000     0.819329731E-02 0.431444217E-02 0.864002202E-02-0.316269672E-02
  155.000000      250.000000     0.729477545E-02 0.246093445E-02 0.870990101E-02-0.355542870E-02
  155.000000      255.000000     0.561119244E-02 0.145572016E-02 0.901867356E-02-0.425289338E-02
  155.000000      260.000000     0.292976550E-02 0.159902114E-02 0.986618549E-02-0.467761792E-02
  155.000000      265.000000     0.514637431E-04 0.243344880E-02 0.106938304E-01-0.493459031E-02
  155.000000      270.000000    -0.156773441E-02 0.330236810E-02 0.109585598E-01-0.544054341E-02
  155.000000      275.000000    -0.146040553E-02 0.359443855E-02 0.108040702E-01-0.623187562E-02
  155.000000      280.000000    -0.760483032E-03 0.306861731E-02 0.107026063E-01-0.702955248E-02
  155.000000      285.000000    -0.865763519E-03 0.228344533E-02 0.109353121E-01-0.758037018E-02
  155.000000      290.000000    -0.198522559E-02 0.209970656E-02 0.114609227E-01-0.765706133E-02
  155.000000      295.000000    -0.326178595E-02 0.248271646E-02 0.118835773E-01-0.712391734E-02
  155.000000      300.000000    -0.394850411E-02 0.243431586E-02 0.116436835E-01-0.621227501E-02
  155.000000      305.000000    -0.414995337E-02 0.133696978E-02 0.106333857E-01-0.541642075E-02
  155.000000      310.000000    -0.452025328E-02-0.293700490E-03 0.947937369E-02-0.503398012E-02
  155.000000      315.000000    -0.547650037E-02-0.163197226E-02 0.881825201E-02-0.499381451E-02
  155.000000      320.000000    -0.680831680E-02-0.250704656E-02 0.843668729E-02-0.500520412E-02
  155.000000      325.000000    -0.799733866E-02-0.323314033E-02 0.759226270E-02-0.472414633E-02
  155.000000      330.000000    -0.879632495E-02-0.391060673E-02 0.611671014E-02-0.402029650E-02
  155.000000      335.000000    -0.940023735E-02-0.429513445E-02 0.465235626E-02-0.317468634E-02
  155.000000      340.000000    -0.100430865E-01-0.426773075E-02 0.370377954E-02-0.252242549E-02
  155.000000      345.000000    -0.105585866E-01-0.414591795E-02 0.300255767E-02-0.195085222E-02
  155.000000      350.000000    -0.105037875E-01-0.436557038E-02 0.206176378E-02-0.117192673E-02
  155.000000      355.000000    -0.971639063E-02-0.491413660E-02 0.938026991E-03-0.378967699E-03
  160.000000      0.00000000    -0.520857144E-02-0.494178943E-02 0.131595391E-02-0.137213804E-02
  160.000000      5.00000000    -0.432667555E-02-0.526929833E-02 0.514870742E-03-0.815815118E-03
  160.000000      10.0000000    -0.332541834E-02-0.595888961E-02 0.142502002E-03-0.603841967E-03
  160.000000      15.0000000    -0.265740487E-02-0.688717421E-02 0.151341286E-03-0.662144099E-03
  160.000000      20.0000000    -0.253212196E-02-0.768613024E-02 0.206301673E-03-0.825908675E-03
  160.000000      25.0000000    -0.284101558E-02-0.794720836E-02-0.123337477E-04-0.802989525E-03
  160.000000      30.0000000    -0.329512195E-02-0.765048340E-02-0.571588986E-03-0.300970249E-03
  160.000000      35.0000000    -0.357149611E-02-0.730337761E-02-0.128092815E-02 0.647448120E-03
  160.000000      40.0000000    -0.340839336E-02-0.749705406E-02-0.185598596E-02 0.153746223E-02
  160.000000      45.0000000    -0.273392466E-02-0.828536134E-02-0.210934342E-02 0.175028504E-02
  160.000000      50.0000000    -0.178585143E-02-0.907341577E-02-0.206877012E-02 0.114379486E-02
  160.000000      55.0000000    -0.101941079E-02-0.915748999E-02-0.194868678E-02 0.227302997E-03
  160.000000      60.0000000    -0.773815671E-03-0.834138133E-02-0.195846707E-02-0.313546596E-03
  160.000000      65.0000000    -0.100118073E-02-0.702318829E-02-0.209917943E-02-0.240279187E-03
  160.000000      70.0000000    -0.133885792E-02-0.576824136E-02-0.218473352E-02 0.128108746E-03
  160.000000      75.0000000    -0.141159899E-02-0.487722317E-02-0.209560269E-02 0.384156621E-03
  160.000000      80.0000000    -0.104025821E-02-0.432006503E-02-0.195616367E-02 0.505696924E-03
  160.000000      85.0000000    -0.258336251E-03-0.392994937E-02-0.199377607E-02 0.800870068E-03
  160.000000      90.0000000     0.729161198E-03-0.354689453E-02-0.226122281E-02 0.144128595E-02
  160.000000      95.0000000     0.160819595E-02-0.303069176E-02-0.259079225E-02 0.218312512E-02
  160.000000      100.000000     0.213786494E-02-0.231265207E-02-0.281560537E-02 0.261082035E-02
  160.000000      105.000000     0.238171802E-02-0.153581379E-02-0.292900857E-02 0.256974297E-02
  160.000000      110.000000     0.271019922E-02-0.105601095E-02-0.298413960E-02 0.225002342E-02
  160.000000      115.000000     0.347954128E-02-0.115311402E-02-0.293871900E-02 0.188304775E-02
  160.000000      120.000000     0.469036493E-02-0.172066339E-02-0.270986441E-02 0.150268781E-02
  160.000000      125.000000     0.597533165E-02-0.234708982E-02-0.235148589E-02 0.105990772E-02
  160.000000      130.000000     0.688426336E-02-0.276377588E-02-0.206383830E-02 0.664117630E-03
  160.000000      135.000000     0.716345292E-02-0.314936205E-02-0.200212374E-02 0.584123656E-03
  160.000000      140.000000     0.686652632E-02-0.390662765E-02-0.215130183E-02 0.994137488E-03
  160.000000      145.000000     0.633658841E-02-0.513193896E-02-0.240868959E-02 0.177070312E-02
  160.000000      150.000000     0.604883954E-02-0.635239156E-02-0.269338326E-02 0.256516947E-02
  160.000000      155.000000     0.627409201E-02-0.683097867E-02-0.290846592E-02 0.306667760E-02
  160.000000      160.000000     0.678697927E-02-0.616398361E-02-0.287488406E-02 0.319516379E-02
  160.000000      165.000000     0.701113418E-02-0.460352050E-02-0.242960174E-02 0.307022547E-02
  160.000000      170.000000     0.660583191E-02-0.281629572E-02-0.161431229E-02 0.285234884E-02
  160.000000      175.000000     0.591543363E-02-0.137086096E-02-0.703547383E-03 0.266085099E-02
  160.000000      180.000000     0.573495729E-02-0.488431251E-03-0.670624468E-05 0.259979302E-02
  160.000000      185.000000     0.657154107E-02-0.176752714E-03 0.349560840E-03 0.272897398E-02
  160.000000      190.000000     0.815220829E-02-0.351937430E-03 0.461480056E-03 0.294290553E-02
  160.000000      195.000000     0.965663511E-02-0.713247689E-03 0.535748433E-03 0.298130489E-02
  160.000000      200.000000     0.103859277E-01-0.717575313E-03 0.754226523E-03 0.268262485E-02
  160.000000      205.000000     0.102102989E-01 0.122084284E-04 0.116622308E-02 0.218602573E-02
  160.000000      210.000000     0.949260220E-02 0.123004930E-02 0.162743917E-02 0.176698831E-02
  160.000000      215.000000     0.871639512E-02 0.223350059E-02 0.188144285E-02 0.150241982E-02
  160.000000      220.000000     0.816573016E-02 0.258197007E-02 0.181840232E-02 0.123724609E-02
  160.000000      225.000000     0.778849237E-02 0.252048182E-02 0.168407557E-02 0.885217451E-03
  160.000000      230.000000     0.724685099E-02 0.260588573E-02 0.193314650E-02 0.585387577E-03
  160.000000      235.000000     0.616206042E-02 0.304228766E-02 0.279016537E-02 0.451960601E-03
  160.000000      240.000000     0.444000820E-02 0.353609584E-02 0.398744596E-02 0.292259909E-03
  160.000000      245.000000     0.238831784E-02 0.374452583E-02 0.499114394E-02-0.239533489E-03
  160.000000      250.000000     0.476559042E-03 0.367605337E-02 0.544849085E-02-0.119930098E-02
  160.000000      255.000000    -0.100278412E-02 0.359004387E-02 0.536724180E-02-0.220214180E-02
  160.000000      260.000000    -0.200852030E-02 0.362433959E-02 0.495032454E-02-0.277852593E-02
  160.000000      265.000000    -0.258270046E-02 0.362543226E-02 0.441837730E-02-0.281377533E-02
  160.000000      270.000000    -0.276744179E-02 0.331534492E-02 0.400710432E-02-0.259718439E-02
  160.000000      275.000000    -0.270515122E-02 0.257558911E-02 0.396681949E-02-0.251271087E-02
  160.000000      280.000000    -0.266791601E-02 0.159365148E-02 0.440780446E-02-0.273924577E-02
  160.000000      285.000000    -0.286513404E-02 0.752084714E-03 0.513642188E-02-0.318984850E-02
  160.000000      290.000000    -0.325218192E-02 0.322839391E-03 0.571631407E-02-0.365228718E-02
  160.000000      295.000000    -0.361047313E-02 0.227411176E-03 0.576410908E-02-0.398324989E-02
  160.000000      300.000000    -0.382688944E-02 0.115037132E-03 0.525115011E-02-0.420642924E-02
  160.000000      305.000000    -0.405088253E-02-0.321827451E-03 0.454872288E-02-0.443515787E-02
  160.000000      310.000000    -0.454691052E-02-0.114687858E-02 0.413549226E-02-0.470667705E-02
  160.000000      315.000000    -0.538789527E-02-0.225997460E-02 0.418557646E-02-0.492126308E-02
  160.000000      320.000000    -0.629993482E-02-0.354673248E-02 0.442546047E-02-0.495802239E-02
  160.000000      325.000000    -0.683229323E-02-0.486615719E-02 0.442976132E-02-0.482378947E-02
  160.000000      330.000000    -0.672552781E-02-0.596194714E-02 0.405987026E-02-0.465013925E-02
  160.000000      335.000000    -0.614967383E-02-0.653095031E-02 0.356832356E-02-0.452857558E-02
  160.000000      340.000000    -0.557757495E-02-0.645315181E-02 0.326447003E-02-0.436775479E-02
  160.000000      345.000000    -0.538461143E-02-0.592705701E-02 0.314008095E-02-0.395682175E-02
  160.000000      350.000000    -0.552855665E-02-0.533323549E-02 0.288144872E-02-0.319510861E-02
  160.000000      355.000000    -0.560157700E-02-0.496932399E-02 0.223613926E-02-0.223533483E-02
  165.000000      0.00000000    -0.144110592E-01 0.901244581E-03 0.244569499E-02 0.288452313E-03
  165.000000      5.00000000    -0.144613851E-01-0.185711942E-04 0.113914441E-02 0.103702827E-02
  165.000000      10.0000000    -0.141149489E-01-0.106473081E-02-0.252956001E-03 0.154411839E-02
  165.000000      15.0000000    -0.133890770E-01-0.207318272E-02-0.149168912E-02 0.174714997E-02
  165.000000      20.0000000    -0.124917207E-01-0.283054751E-02-0.244216435E-02 0.175764831E-02
  165.000000      25.0000000    -0.116781108E-01-0.320712407E-02-0.312465383E-02 0.179974153E-02
  165.000000      30.0000000    -0.111138280E-01-0.324445660E-02-0.366728613E-02 0.206817477E-02
  165.000000      35.0000000    -0.108134244E-01-0.312378630E-02-0.421459042E-02 0.259899627E-02
  165.000000      40.0000000    -0.106656607E-01-0.303018582E-02-0.485425116E-02 0.325105665E-02
  165.000000      45.0000000    -0.105094444E-01-0.302032428E-02-0.559344795E-02 0.381663558E-02
  165.000000      50.0000000    -0.102075655E-01-0.300502731E-02-0.637879083E-02 0.417212956E-02
  165.000000      55.0000000    -0.968099013E-02-0.285691116E-02-0.713434722E-02 0.434683589E-02
  165.000000      60.0000000    -0.890215486E-02-0.254346943E-02-0.779629592E-02 0.446754228E-02
  165.000000      65.0000000    -0.787322223E-02-0.217286730E-02-0.833752472E-02 0.464999722E-02
  165.000000      70.0000000    -0.661428273E-02-0.192711595E-02-0.878097676E-02 0.494058616E-02
  165.000000      75.0000000    -0.516613200E-02-0.194984395E-02-0.919248816E-02 0.533861946E-02
  165.000000      80.0000000    -0.359815941E-02-0.227111275E-02-0.964231044E-02 0.584173901E-02
  165.000000      85.0000000    -0.201257830E-02-0.280013797E-02-0.101467529E-01 0.644938368E-02
  165.000000      90.0000000    -0.537838787E-03-0.336824893E-02-0.106298747E-01 0.712663447E-02
  165.000000      95.0000000     0.698172254E-03-0.379545661E-02-0.109418742E-01 0.778310001E-02
  165.000000      100.000000     0.161654106E-02-0.396099221E-02-0.109296106E-01 0.829882454E-02
  165.000000      105.000000     0.223533483E-02-0.385032152E-02-0.105147380E-01 0.856985711E-02
  165.000000      110.000000     0.268140715E-02-0.354552083E-02-0.973510090E-02 0.852960907E-02
  165.000000      115.000000     0.314973039E-02-0.315657118E-02-0.873577595E-02 0.814453512E-02
  165.000000      120.000000     0.383146480E-02-0.274533313E-02-0.772061991E-02 0.742080715E-02
  165.000000      125.000000     0.484879129E-02-0.230985531E-02-0.688023400E-02 0.643785857E-02
  165.000000      130.000000     0.621870626E-02-0.184234383E-02-0.631737243E-02 0.537159713E-02
  165.000000      135.000000     0.784632377E-02-0.139849482E-02-0.600318564E-02 0.445606699E-02
  165.000000      140.000000     0.954351947E-02-0.110074144E-02-0.579510070E-02 0.388209359E-02
  165.000000      145.000000     0.110721355E-01-0.106239924E-02-0.551292021E-02 0.369397854E-02
  165.000000      150.000000     0.122052263E-01-0.129741989E-02-0.502980407E-02 0.375659252E-02
  165.000000      155.000000     0.127901249E-01-0.169377855E-02-0.432797521E-02 0.381707936E-02
  165.000000      160.000000     0.127979787E-01-0.206996663E-02-0.349817378E-02 0.362443598E-02
  165.000000      165.000000     0.123492749E-01-0.226610759E-02-0.269279792E-02 0.304324878E-02
  165.000000      170.000000     0.116991242E-01-0.220544077E-02-0.205307500E-02 0.211088336E-02
  165.000000      175.000000     0.111608356E-01-0.189913996E-02-0.163273863E-02 0.101767655E-02
  165.000000      180.000000     0.109720705E-01-0.141124532E-02-0.135034486E-02 0.195700995E-04
  165.000000      185.000000     0.111631714E-01-0.815491949E-03-0.100617646E-02-0.679421821E-03
  165.000000      190.000000     0.115192281E-01-0.168647777E-03-0.373816030E-03-0.101798563E-02
  165.000000      195.000000     0.116856312E-01 0.485694822E-03 0.673384056E-03-0.109392242E-02
  165.000000      200.000000     0.113686537E-01 0.108622655E-02 0.207565236E-02-0.110331585E-02
  165.000000      205.000000     0.105069764E-01 0.152855099E-02 0.360065792E-02-0.124605838E-02
  165.000000      210.000000     0.930228643E-02 0.169114734E-02 0.495951297E-02-0.164818857E-02
  165.000000      215.000000     0.808980595E-02 0.151836418E-02 0.595936645E-02-0.232174830E-02
  165.000000      220.000000     0.713515887E-02 0.109702768E-02 0.659670448E-02-0.316139823E-02
  165.000000      225.000000     0.649121730E-02 0.644419342E-03 0.702853082E-02-0.398258632E-02
  165.000000      230.000000     0.600657100E-02 0.397278549E-03 0.744286040E-02-0.460540038E-02
  165.000000      235.000000     0.547078019E-02 0.486173842E-03 0.792757329E-02-0.495271152E-02
  165.000000      240.000000     0.478204293E-02 0.893488759E-03 0.843933318E-02-0.509566162E-02
  165.000000      245.000000     0.400708849E-02 0.151129812E-02 0.888925325E-02-0.520257233E-02
  165.000000      250.000000     0.329128560E-02 0.222907774E-02 0.926103257E-02-0.542413816E-02
  165.000000      255.000000     0.269970950E-02 0.297602499E-02 0.965251867E-02-0.580197107E-02
  165.000000      260.000000     0.212329044E-02 0.370648690E-02 0.102037536E-01-0.626167655E-02
  165.000000      265.000000     0.132700184E-02 0.437078206E-02 0.109709073E-01-0.667714002E-02
  165.000000      270.000000     0.105814303E-03 0.491126627E-02 0.118439775E-01-0.694634160E-02
  165.000000      275.000000    -0.156043353E-02 0.528670009E-02 0.125693465E-01-0.703315716E-02
  165.000000      280.000000    -0.345745846E-02 0.550138671E-02 0.128696896E-01-0.696979277E-02
  165.000000      285.000000    -0.523159374E-02 0.561654242E-02 0.125984112E-01-0.683493353E-02
  165.000000      290.000000    -0.658489531E-02 0.573694939E-02 0.118431654E-01-0.671801763E-02
  165.000000      295.000000    -0.746113434E-02 0.597756822E-02 0.109098684E-01-0.667374581E-02
  165.000000      300.000000    -0.810271036E-02 0.641724328E-02 0.101759285E-01-0.667982828E-02
  165.000000      305.000000    -0.892154500E-02 0.704855379E-02 0.988063589E-02-0.662572030E-02
  165.000000      310.000000    -0.102412663E-01 0.774442265E-02 0.997561868E-02-0.635716412E-02
  165.000000      315.000000    -0.120641654E-01 0.827378035E-02 0.101411259E-01-0.576799363E-02
  165.000000      320.000000    -0.140209701E-01 0.838493463E-02 0.997700542E-02-0.488557667E-02
  165.000000      325.000000    -0.155555960E-01 0.792842451E-02 0.925491471E-02-0.388213224E-02
  165.000000      330.000000    -0.162422974E-01 0.694620842E-02 0.806160830E-02-0.298702018E-02
  165.000000      335.000000    -0.160351824E-01 0.566055160E-02 0.672915531E-02-0.235031964E-02
  165.000000      340.000000    -0.152867530E-01 0.436089188E-02 0.560053717E-02-0.195246516E-02
  165.000000      345.000000    -0.145249311E-01 0.325856428E-02 0.480200723E-02-0.162632682E-02
  165.000000      350.000000    -0.141400564E-01 0.239802641E-02 0.418503955E-02-0.117665913E-02
  165.000000      355.000000    -0.141864149E-01 0.166912912E-02 0.346629880E-02-0.513462932E-03
  170.000000      0.00000000    -0.165849458E-02 0.100107421E-02 0.191885594E-02-0.128434575E-02
  170.000000      5.00000000    -0.193384651E-02 0.145393529E-02 0.160248741E-02-0.758071023E-03
  170.000000      10.0000000    -0.218598568E-02 0.164077338E-02 0.109674199E-02-0.232621504E-03
  170.000000      15.0000000    -0.230711303E-02 0.155021285E-02 0.445679441E-03 0.228783450E-03
  170.000000      20.0000000    -0.224967301E-02 0.121878157E-02-0.265605282E-03 0.592406082E-03
  170.000000      25.0000000    -0.203352491E-02 0.710081833E-03-0.944380939E-03 0.858045532E-03
  170.000000      30.0000000    -0.172742852E-02 0.924329215E-04-0.151835452E-02 0.104721275E-02
  170.000000      35.0000000    -0.141741044E-02-0.575290818E-03-0.194949436E-02 0.118381728E-02
  170.000000      40.0000000    -0.117642200E-02-0.124681182E-02-0.223340420E-02 0.127846620E-02
  170.000000      45.0000000    -0.104502926E-02-0.188459933E-02-0.238994323E-02 0.132362521E-02
